POP,HP,REG,regHP,SAMPLE,LANE,READ1,READ2
COES,CO,East,EastCO,P12002_181,S106_L004,../../../data/WGS/rawdata/P12002/P12002_181/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_181_S106_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_181/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_181_S106_L004_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_181,S106_L007,../../../data/WGS/rawdata/P12002/P12002_181/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_181_S106_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_181/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_181_S106_L007_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_181,S61_L002,../../../data/WGS/rawdata/P12002/P12002_181/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_181_S61_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_181/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_181_S61_L002_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_182,S40_L002,../../../data/WGS/rawdata/P12002/P12002_182/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_182_S40_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_182/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_182_S40_L002_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_182,S40_L005,../../../data/WGS/rawdata/P12002/P12002_182/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_182_S40_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_182/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_182_S40_L005_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_182,S40_L008,../../../data/WGS/rawdata/P12002/P12002_182/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_182_S40_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_182/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_182_S40_L008_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_183,S73_L003,../../../data/WGS/rawdata/P12002/P12002_183/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_183_S73_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_183/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_183_S73_L003_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_183,S73_L006,../../../data/WGS/rawdata/P12002/P12002_183/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_183_S73_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_183/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_183_S73_L006_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_183,S28_L001,../../../data/WGS/rawdata/P12002/P12002_183/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_183_S28_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_183/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_183_S28_L001_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_184,S107_L004,../../../data/WGS/rawdata/P12002/P12002_184/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_184_S107_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_184/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_184_S107_L004_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_184,S107_L007,../../../data/WGS/rawdata/P12002/P12002_184/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_184_S107_L007_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_184/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_184_S107_L007_R2_001.fastq.gz
COES,CO,East,EastCO,P12002_184,S62_L002,../../../data/WGS/rawdata/P12002/P12002_184/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_184_S62_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_184/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_184_S62_L002_R2_001.fastq.gz
CHSC,CH,Scot,ScotCH,P12002_185,S41_L002,../../../data/WGS/rawdata/P12002/P12002_185/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_185_S41_L002_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_185/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_185_S41_L002_R2_001.fastq.gz
CHSC,CH,Scot,ScotCH,P12002_185,S41_L005,../../../data/WGS/rawdata/P12002/P12002_185/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_185_S41_L005_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_185/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_185_S41_L005_R2_001.fastq.gz
CHSC,CH,Scot,ScotCH,P12002_185,S41_L008,../../../data/WGS/rawdata/P12002/P12002_185/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_185_S41_L008_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_185/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_185_S41_L008_R2_001.fastq.gz
CHSC,CH,Scot,ScotCH,P12002_186,S74_L003,../../../data/WGS/rawdata/P12002/P12002_186/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_186_S74_L003_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_186/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_186_S74_L003_R2_001.fastq.gz
CHSC,CH,Scot,ScotCH,P12002_186,S74_L006,../../../data/WGS/rawdata/P12002/P12002_186/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_186_S74_L006_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_186/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_186_S74_L006_R2_001.fastq.gz
CHSC,CH,Scot,ScotCH,P12002_186,S29_L001,../../../data/WGS/rawdata/P12002/P12002_186/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_186_S29_L001_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_186/02-FASTQ/190111_ST-E00214_0276_BHWL33CCXY/P12002_186_S29_L001_R2_001.fastq.gz
CHSC,CH,Scot,ScotCH,P12002_187,S108_L004,../../../data/WGS/rawdata/P12002/P12002_187/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_187_S108_L004_R1_001.fastq.gz,../../../data/WGS/rawdata/P12002/P12002_187/02-FASTQ/190111_ST-E00214_0275_AHWLHMCCXY/P12002_187_S108_L004_R2_001.fastq.gz
